GeneID uniprot
54714 Q9NQW8
135 P29274
2832 P48146
1901 P21453
64090 Q9H3Q3
140687 Q6ZNI0
2120 P41212
79709 Q8NBJ5
283130 Q8N413
9368 O14745
139170 Q5VU92
167410 Q8N485
3234 P13378
57466 O95104
6722 P11831
4674 Q9ULW6
84623 Q8IZU9
90655 Q8IUE0
9204 O95789
115330 Q96CH1
100913187 P31941
337960 Q3SY46
80149 Q5D1E8
4144 P31153
9883 Q96HA1
112483 Q96F10
80324 Q9Y606
5205 O43520
10949 Q13151
151 P18089
158131 Q15612
3913 P55268
10388 Q9BX26
51200 Q9UI42
60401 Q9HAV5
25928 Q6X4U4
57010 P57796
151176 Q4G0M1
2039 Q08495
81873 Q9BPX5
552891 A0A024R161
58529 Q9NP98
9173 Q01638
84436 Q3MIS6
55149 Q9NVV4
3655 P23229
2673 Q06210
117285 Q96PH6
8900 P78396
30012 O43711
55742 Q9NVD7
83650 Q96KT7
10311 O14972
26232 Q9UK22
57571 A5YM72
4836 P30419
635 Q93088
284613 Q8N8Q1
619373 Q96T53
146894 Q6UXG3
9294 O95136
51384 Q9UBV4
8334 Q93077
390037 Q8NGK6
114769 Q5EG05
138881 Q8NGR8
27154 Q9ULD4
2331 Q06828
54626 Q9Y543
64403 Q86UP0
388611 Q6UWJ8
163351 Q6ZN66
11083 Q9BTC0
23076 Q14684
169834 P0CG24
23365 Q9NZN5
57111 P57735
2571 Q99259
2956 P52701
345462 B4DU55
116535 Q96AM1
1534 P49447
2741 P23415
23476 O60885
117 P41586
25837 Q9ULW5
8435 O75908
1040 Q92903
197320 Q96MU6
130399 Q8NER5
169270 Q8TC21
23105 Q6MZW2
728833 Q6L9T8
171483 Q8IZU0
202374 Q8WU08
11230 O60831
2959 Q00403
6490 P40967
56112 Q9Y5H0
9127 O15547
8851 Q15078
252884 Q96N95
55074 Q8N573
100463482 P0CJ73
26212 P58173
116841 Q5SQN1
55633 Q9NU19
80320 Q3SY56
779 Q13698
55117 Q9H2J7
79867 Q96GX1
79759 Q96K58
283869 Q8N729
6833 Q09428
57448 Q9NR09
2957 P52655
100533496 Q96ET8
10397 Q92597
2660 O14793
57834 Q9HBI6
81928 Q9BTV7
391475 A2CJ06
55119 Q5VTL8
5042 Q9H361
100507436 Q29983
83933 Q969S8
10169 P84101
2980 Q02747
100533181 A0A087WZ82
2048 P29323
149095 Q5T197
9639 O15013
9863 Q86UL8
197335 Q96KV7
55175 Q9NVR0
284323 O75290
2355 P15408
144108 Q68D10
2260 P11362
55889 A6NDN3
373509 Q70EL3
11237 Q9Y225
22981 Q9Y2I6
127074 Q8NH00
129450 A2RUC4
441027 B9EJG8
9260 Q9NR12
25948 Q8IY47
142827 Q6P461
666 Q9UMX3
79977 Q6ISB3
388698 Q5D862
5592 Q13976
27283 Q9UJW2
10750 Q13588
83988 P61601
170487 Q5JWF8
2104 P62508
169436 Q8NE28
144717 Q8N4B1
4249 Q09328
84265 Q9BT43
56776 Q9NZ56
54838 Q9NX94
153579 Q6UXG8
7477 P56706
6385 P31431
8590 O95222
144983 Q32P51
340267 Q2UY09
1131 P20309
200008 Q5VXM1
122060 Q8ND83
23348 Q9BZ29
7101 Q9Y466
1763 P51530
150771 Q6GPH6
80821 Q8NEL9
25842 Q9Y294
284532 Q8NHC5
653820 Q86X60
23333 Q2PZI1
23607 Q9Y5K6
192134 Q6ZMB0
4145 P42679
10846 Q9Y233
27036 Q9Y286
8428 Q9Y6E0
64579 Q9H3R1
7043 P10600
84658 Q9BY15
7003 P28347
221960 P86791
25841 Q8N961
134860 Q96RI9
11135 Q00587
137886 Q14CS0
6688 P17947
120586 Q8N0Y5
5756 Q12792
222484 Q8N448
79651 Q6PJF5
64400 Q9H8T0
83482 Q9BWW7
54221 Q9NY99
26576 Q9UPE1
80323 Q9H2F9
685 P35070
667 Q03001
6456 Q99962
4090 Q99717
643812 Q3LI81
22897 Q9UPV0
2524 Q10981
83480 Q9BZE2
56899 Q7Z6G8
27145 Q7Z7B0
1875 Q15329
79887 Q6P4A8
4515 P56278
1994 Q15717
338811 Q8N3H0
10053 Q9Y6Q5
7067 P10827
4354 Q00013
5068 Q06141
2206 Q01362
10622 O15318
353332 P59990
129293 Q86V40
25894 Q58EX7
100271849 Q02080
81876 Q9H0U4
80381 Q5ZPR3
83895 Q9BYS1
5457 Q01851
1232 P51677
83552 Q9BY79
56980 Q9NQV6
128859 Q8NFQ5
55703 Q9NW08
253650 Q8IVF6
5465 Q07869
374887 A6XGL0
93349 Q9H930
100131137 Q075Z2
3698 P19823
8437 O95294
2981 Q16661
116113 Q8IVH2
64093 Q9H4F8
339145 Q6ZTR7
30833 Q8TCD5
55131 Q9NW13
4995 P47893
131831 Q7L0X2
64855 Q96TA1
2155 P08709
5478 P62937
9781 P50876
57685 Q5VU97
64108 Q96DX8
100131439 Q6UXZ3
84818 Q8NAC3
85004 Q96A58
4616 O75293
100131390 P0CG40
84727 Q99619
83891 Q9H3E2
90317 Q08AN1
84830 Q96IZ2
219428 Q8NGL9
23243 O15084
23259 O94830
389856 A6NNY8
27012 Q6PIU1
22797 O14948
2116 O00321
222256 Q6ZTQ4
5473 P02775
124411 Q7Z2F6
1209 O96005
283375 Q6ZMH5
5409 P11086
5867 P20338
1062 Q02224
54550 Q7Z6G3
3822 P26717
56001 Q9GZY0
23500 Q86T65
3083 Q04756
26659 Q15622
4135 Q96JE9
29094 Q3ZCW2
79317 Q8NGD3
1515 O60911
7092 O43897
4659 O14974
8438 Q92698
9153 O43868
3992 O60427
342527 Q2TAL5
9595 O60759
1006 P55286
5753 Q13882
57597 Q9P281
400224 A6NEE1
57648 Q9P206
4259 O14880
9568 O75899
27030 Q9UHC1
1133 P08912
5900 Q12967
390148 Q8NH69
7448 P04004
84206 Q6ZN04
414062 P16619
5704 P43686
6810 Q12846
7737 O15541
11275 O95198
8110 Q92784
4807 Q02575
2534 P06241
57217 Q9ULT0
26156 O76021
3642 Q01101
410 P15289
5671 Q16557
390992 Q5TGS1
7220 P48995
5245 P35232
22953 Q9UBL9
10691 Q9Y692
9388 Q9Y5X9
388507 Q6ZQV5
57862 Q86VK4
4112 P43366
23491 Q6UWW8
10324 O60662
54557 Q96EQ0
10527 O95373
138474 Q8IZX4
7559 P17014
718 P01024
8001 O75311
407738 Q7Z5A9
57494 Q9ULI2
6521 P02730
6884 Q15543
619208 Q4G0N7
445329 P0DMM9
474343 Q9BPZ2
27112 O75949
51205 Q9NPH0
27201 Q96P69
22926 P18850
245973 Q8NEY4
5798 Q16849
134145 Q6P4H8
5083 P55771
5836 P06737
56894 Q9NRZ7
400961 Q9ULR5
10241 Q13137
8074 Q9GZV9
92922 Q96A19
2537 P09912
2849 Q8NDV2
81603 Q9BZR9
10929 Q9BRL6
440021 Q701N4
389524 Q6EKJ0
8609 O75840
121129 Q8NGE2
387597 Q71H61
90827 Q96JC4
56910 Q9NQZ5
399512 Q3KQZ1
51270 Q5H9I0
7316 P0CG48
64784 Q6UUV7
390061 Q8NH59
25803 O95238
22950 Q9BWU0
158724 Q5JRC9
85415 Q8IUC4
9232 O95997
56888 Q9P0J7
388336 Q6ZSJ9
23654 O15031
121260 Q8N697
5954 Q15293
341152 A6NND4
1259 P29973
142 P09874
375061 Q96GI7
285231 Q6X9E4
89848 Q86WN1
147687 Q8TAU3
5030 P51582
3203 P31267
340441 Q6S8J7
1263 Q9H4B4
6615 O95863
1958 P18146
23648 Q9BWW4
6591 O43623
55681 Q6P3W7
84667 Q9BYE0
50964 Q9BQB4
441272 A6NKU9
56603 Q9NR63
57505 Q5JTZ9
89792 Q96A11
100310812 A6NHP3
5708 Q13200
5327 P00750
2983 Q02153
4862 Q99743
445372 B2RNG4
6900 Q02246
9636 P05161
5269 P35237
5926 P29374
114788 Q7Z407
100289087 Q01534
83899 Q9BYQ4
284207 Q641Q3
3936 P13796
29767 Q9NZR1
6356 P51671
260429 Q8NF86
5537 O00743
390243 A6ND01
100820829 P0CAP1
8439 Q92636
139081 Q8TD91
163059 Q8N7K0
90589 Q96I27
84570 Q9BXS0
79888 Q8NF37
11283 P98187
441294 A4D2H0
29993 Q9BY11
79778 Q8IY33
2000 Q99607
11148 Q9UM44
390231 I1YAP6
7134 P63316
7322 P62837
91782 Q8WUX9
9043 O60271
768 Q16790
284194 Q3B8N2
284697 Q5XKL5
6558 P55011
4005 P25791
5707 Q99460
1645 Q04828
153768 Q8N945
51012 Q9Y3B1
89870 Q9C019
9683 O75113
7391 P22415
91661 Q7L2R6
255022 Q8IU99
56100 Q9Y5F9
55243 Q96J84
342892 A8MQ14
9885 Q9H1P3
164656 Q8IU80
119395 Q86XJ0
1748 Q92988
387640 Q1XH10
2774 P38405
140689 Q9NTU7
474343 Q9BPZ2
111188157 P0DP58
441457 Q5VZR2
5395 P54278
3806 Q14954
147699 Q8N819
478 P13637
100529239 A0A1W2PQS6
25924 Q8NFW9
3437 O14879
85439 Q8WXE9
58533 Q9UNH7
10723 Q9Y666
7398 O94782
23358 Q9UPU5
91607 Q7Z7L1
54629 Q8NBR6
10780 Q14588
51207 Q9UII6
8287 O00507
27237 Q5VV41
377841 Q5MY95
5332 Q15147
23516 Q15043
100528021 A0A0A6YYL1
101060233 P04001
283373 Q8NB46
286436 P0C1H6
3761 P48050
1103 P28329
6549 Q9UBY0
54925 Q9NX65
130026 Q8NDH6
780776 A6NH52
26515 Q9Y5J6
151313 Q6P2I3
79689 Q687X5
4056 Q16873
441381 Q50LG9
378108 Q86UV6
94160 Q96J65
131034 Q96A23
348158 Q68CK6
81472 Q8N628
56928 Q8TCT7
2488 P01225
28986 Q9H213
5934 Q08999
91522 Q86Y22
84193 Q86TU7
29066 Q8IWR0
84612 Q9BYG5
386678 P60412
80343 Q5TEA6
79921 Q96EI5
6799 P50226
255403 Q3SXZ3
2558 P31644
5451 P14859
8711 Q13470
390443 P60153
6399 P0DI81
342926 Q86XU0
55240 Q658P3
23236 Q9NQ66
196264 Q6UWV2
253152 Q8IUS5
80232 Q9H7D7
2898 Q13002
1647 P24522
127262 Q5T0D9
388695 Q96S90
3360 Q13639
4750 Q96PY6
9179 O00189
6405 Q13275
199699 Q8N907
403273 A6NHG9
284110 Q96QA5
729540 Q99666
5900 Q12967
8697 Q9UJX2
643394 Q5DT21
9510 Q9UHI8
1504 P17538
146395 Q6UXU4
150221 A6NJZ7
92292 Q969I3
55008 Q8IVU3
54662 Q9NVG8
4552 Q9UBK8
137392 A1XBS5
2217 P55899
401236 H3BQB6
3902 P18627
8913 O43497
6288 P0DJI8
57151 O75951
1369 P15169
55031 Q96K76
7984 Q12774
1353 Q9Y6N1
22846 Q7L8A9
1485 P78358
93 Q13705
4985 P41143
3725 P05412
25771 Q8WUA7
29110 Q9UHD2
4841 Q15233
55758 Q9P2K3
6347 P13500
170506 Q9H2U1
4122 P49641
30815 Q969X2
137868 Q96LD1
386677 P60331
10251 O43610
79671 Q86UT6
348303 P59797
1118 Q13231
8531 P16989
57701 Q9HCH0
100131390 P0CG40
114815 Q8WY21
341276 Q9H208
51496 Q05D32
166 Q08117
5354 P60201
84527 Q9BR84
239 P18054
4851 P46531
60675 Q9HC23
57545 Q9P2K1
83856 Q9BXM9
6388 Q99470
286676 Q86SU0
84552 Q9BYG4
2026 P09104
2074 Q03468
119 P35612
199870 Q8TAV0
3205 P31269
3208 P84074
81537 Q9BX95
27019 Q9UI46
29933 Q9UNW8
1002 P55283
10420 Q96S53
23430 Q9BZJ3
8399 O15496
9743 A7KAX9
170960 Q8TF20
199786 Q86XR2
494513 Q0ZLH3
390078 Q96RD3
90678 Q6UWE0
138802 Q8NGS7
256281 O95848
80070 P59510
4660 O60237
339768 Q6ZVH7
133688 Q6NUS8
139741 Q8TDG2
284451 Q3SX64
51006 Q9NQQ7
23520 O43423
23390 Q8IUH5
1133 P08912
64225 Q8NHH9
5460 Q01860
122742 Q8NH43
55233 Q9H8S9
155382 Q86XT2
56101 Q9Y5G0
2775 P09471
26085 Q9UKR3
56979 Q9NQV7
201501 A1YPR0
22838 Q7L0R7
254187 Q3SY00
30817 Q9UHX3
374918 Q6UW32
57111 P57735
889 O00522
4085 Q13257
2563 O14764
1877 Q66K89
10363 Q9NP66
51533 Q9BWX1
83439 Q9HCS4
340784 A6NHT5
2799 P15586
8974 O15460
26273 Q9UK99
5331 Q01970
10087 Q9Y5P4
342035 Q6ZMI3
55423 Q9P1W8
114879 Q9H0X9
149647 Q8IYT1
2161 P00748
266747 Q8IZJ4
8193 Q92782
51225 Q9P2A4
85509 Q8WWY6
4478 P26038
100131980 A8MUZ8
2252 P21781
116143 Q96MX6
55633 Q9NU19
55914 Q96RT1
2595 Q8TET4
4534 Q13496
147929 Q8N9K5
145957 Q8WWG1
11030 Q93062
10150 Q5VZF2
340596 Q86WI0
64743 Q9H1Z4
119032 Q96B45
4103 P43358
11252 Q9UNF0
23433 P17081
9892 O60641
51761 Q9NTI2
7704 Q05516
115290 Q96EF6
2346 Q04609
8515 O75578
169044 Q8NFW1
5218 O94921
5539 P01298
100129361 P0DMW3
80004 Q9H6T0
54855 Q5VWP2
10765 Q9UGL1
558 P30530
8547 O75636
388743 A6NHC0
10739 O75678
7100 O60602
10268 O60896
389658 Q6UXT8
360200 Q7Z410
84701 Q96KJ9
3174 Q14541
6521 P02730
93979 Q8WXQ8
54790 Q6N021
56944 Q9NRN5
53840 Q9BYJ4
5993 P48382
5786 P18433
163050 Q8TBZ8
22986 Q9UPU3
26033 Q5VV63
5605 P36507
83903 Q8TF76
2028 Q07075
9722 O75052
5351 Q02809
8497 O75335
145501 Q6H9L7
51231 Q8IV63
1160 P17540
100132911 Q9H4G8
3223 P09630
7629 P36508
7127 Q03169
26525 Q9UBH0
9815 Q14161
7593 P28698
158983 Q7Z2G1
51309 Q9P291
84260 Q9BT92
1102 O95199
685 P35070
6616 P60880
51195 Q9UHV5
26338 Q8NGL0
4162 P43121
120065 Q8WZ92
343172 A6NH00
78992 Q9BWQ6
85366 Q9H1R3
284076 Q8N841
11021 Q15286
22872 O94979
22895 Q9Y2J0
5494 P35813
150290 Q8NEJ0
4774 Q12857
9245 O95395
55530 Q8N4V2
56134 Q9Y5I4
26953 O60518
6506 P43004
123283 A2RTX5
29974 Q9NQ94
5143 Q08493
643847 P0DJD7
89857 Q8WZ60
222698 Q5M9Q1
5468 P37231
1360 P15086
51375 Q9UNH6
54939 Q9H0A8
55035 Q76FK4
4017 Q9Y4K0
9639 O15013
120425 Q86YT9
100293534 P0C0L5
64854 P62068
64802 Q9HAN9
115572 Q96A09
111 O95622
3516 Q06330
170487 Q5JWF8
3020 P84243
51209 Q9NP90
101060351 A0A087X1G2
80237 Q9HB65
347475 A6NGH7
4914 P04629
81603 Q9BZR9
389730 Q5VVP1
284021 Q7Z6M3
10752 O00533
5094 Q15366
3674 P08514
646480 Q0Z7S8
100131439 Q6UXZ3
339967 Q6ZMR5
9931 P42694
147138 Q8IU68
201232 Q7RTY0
728369 Q0WX57
199221 Q8IYY4
389898 Q5JXB2
285335 Q4G0N8
771 O43570
659 Q13873
23650 Q14134
2590 Q10471
25801 P28676
205147 Q8N944
2689 P01242
28968 Q9GZN6
1969 P29317
54471 Q9NQG6
23233 Q9Y2D4
26520 Q9Y5J7
144110 Q8N2M4
6934 Q9NQB0
8622 O95263
8708 Q9Y5Z6
7456 O43516
222546 Q8HWS3
9427 O95672
468 P18848
167410 Q8N485
340351 Q8NEM8
23276 O94889
113220 Q96FN5
729230 P41597
7286 Q9NNX1
9230 Q15907
88455 Q8IZ07
153769 Q8TEC5
25840 Q9H8H3
10590 O76038
714 P02747
9400 O94762
29953 Q9UKU6
7919 Q13838
1729 O60610
7565 P17021
640 P51451
51011 Q96GK7
78999 Q6PJG9
138639 A2A3K4
9499 Q9UBF9
131118 Q96DA6
140876 Q96MK2
80714 Q9BYU1
84000 Q9BYE2
7988 Q9UDV6
5531 P60510
163702 Q8IU57
128506 Q9BR26
4288 P46013
28976 Q9H845
56156 Q9BXU2
154043 Q6P9H4
63895 Q9H5I5
120066 Q8WZ94
54577 Q9HAW7
212 P22557
23169 Q9NTN3
9849 Q6AHZ1
110599583 P0DPD6
6092 Q9HCK4
25937 Q9GZV5
55843 Q53QZ3
55113 Q9H6D3
218 P30838
1027 P46527
80758 Q8TB68
11117 Q9Y6C2
200232 Q5JX71
80135 Q9H9Y2
4771 P35240
23499 Q9UPN3
22918 Q9NPY3
57822 Q8TE85
7409 P15498
166348 Q3ZCT8
338675 Q8NGF4
3890 Q9NSB2
388799 Q5JX69
23090 Q2M1K9
27037 Q8IZ69
148281 Q5T7P8
3024 Q02539
6590 P03973
153643 Q96LP2
5062 Q13177
4292 P40692
151126 Q569K4
2296 Q12948
255231 Q8IZK6
3451 P01571
254910 Q5TCM9
5142 Q07343
64321 Q9H6I2
64121 Q9HB90
54762 Q8IYS0
387804 A8MXK1
84295 Q8IWS0
130916 Q7Z6M4
10220 O95390
4898 O43847
390081 Q8NGH9
112812 Q6P4F2
257101 Q8IZ20
7068 P10828
3321 O75054
9194 O60669
55069 Q9NWD8
9600 O00562
340069 A1A519
203 P00568
6530 P23975
55762 Q9NV72
51314 Q8N427
54732 Q9BVK6
730755 Q9BYR9
10550 O75915
2230 P10109
284349 Q8N7M2
84141 Q9H8M9
147407 Q3SY17
4931 O15381
65110 Q9H1J1
905 O60583
5747 Q05397
442721 Q6P5Q4
245936 Q8N688
1357 P15085
2130 Q01844
55973 Q9UHQ4
339324 Q3ZCT1
6301 P49591
4794 O00221
119678 Q8NGJ4
283208 Q7Z4N8
8454 Q13616
100507588 H3BV60
255043 Q8N661
25884 Q6WN34
165530 Q8N1N0
201292 Q6PJ69
9871 O94855
6198 P23443
341799 Q8NH40
79720 Q9H9H4
139170 Q5VU92
2523 P19526
221223 Q6NT32
10105 P30405
116285 Q08AH1
342618 P0C7P3
89953 Q9NSK0
55958 Q9P2J3
51754 A6NDV4
10599 Q9Y6L6
43849 Q9UKR0
65059 Q70E73
29915 Q9Y5Z7
1363 P16870
91252 Q96H72
6173 P83881
196951 Q96M60
195977 A6NF34
10013 Q9UBN7
10202 Q13268
79088 Q9BUY5
51776 Q9NYL2
23524 Q9UQ35
654231 P0CE72
102723631 P0DMU9
26205 Q9UKD1
51298 Q9P2T0
26687 P0C645
4332 P41218
7693 P52741
10565 Q9Y6D6
55291 Q5H9R7
4237 P55001
51367 Q969H6
221400 O60522
57717 Q9NRJ7
2167 P15090
3557 P18510
7472 P09544
4494 P04733
9711 Q92622
2885 P62993
22948 P48643
23264 Q9UGR2
2895 O43424
5589 P14314
338662 Q8NGM9
79784 Q7Z406
10129 Q5TBA9
28969 Q9Y6E2
388551 Q2WEN9
164832 Q1L5Z9
54658 P22309
3910 Q16363
79776 Q86UP3
64927 Q5W5X9
54800 Q6TFL4
1959 P11161
168374 Q03936
3849 P35908
8560 O15121
7474 P41221
84694 Q969M2
137362 Q8NHS2
121129 Q8NGE2
22824 O95757
2838 P49685
64100 Q96BH3
10983 Q14094
5328 P00749
340419 Q6UXX9
83872 Q96RW7
6367 O00626
3005 P07305
219875 Q8NGN0
23002 Q9Y4D1
57217 Q9ULT0
126374 A6NIX2
928 P21926
161247 A5D6W6
5527 Q13362
9399 Q9UBI4
6810 Q12846
27303 Q6XE24
64375 Q9H2S9
220929 Q7Z4V0
3069 Q00341
79705 Q38SD2
2121 P57679
166655 Q495X7
2977 P33402
56135 Q9H158
90594 Q8NDP4
6482 Q11201
102724594 P0DN76
220164 Q6PKX4
55713 Q9HCZ1
259308 Q6ZU69
119180 Q7Z4W2
6846 Q9UBD3
221613 Q96QV6
10859 Q8NHL6
6035 P07998
157777 Q4G0Z9
163259 Q68D51
11215 Q9UKA4
283237 Q8N5M4
8243 Q14683
3303 P0DMV9
4041 O75197
3645 P14616
360203 Q7Z4J2
400720 Q68DY9
8396 P78356
81285 Q9H255
6714 P12931
4646 Q9UM54
6527 Q9NY91
340542 Q5H9J7
112479 A8K979
3855 P08729
117285 Q96PH6
6710 P11277
5376 Q01453
4650 Q13459
5734 P35408
8120 Q13367
3383 P05362
6339 P51172
53904 Q8NEV4
23112 Q9UPQ9
353139 Q5TA79
4882 P20594
7465 P30291
100170841 A6NHQ4
101180976 K9M1U5
10295 O14874
10524 Q92993
5090 P40426
9775 P38919
57140 Q9HAU8
390439 Q8NGC1
89866 Q96JE7
5709 O43242
440738 Q9BXW4
79932 Q8IZA0
144455 Q96AV8
19 O95477
163131 Q9Y6R6
158399 Q8TF39
57724 Q9HCE0
2980 Q02747
723790 Q6FI13
27351 Q6ICB0
10991 Q99624
154214 Q8TC41
158131 Q15612
221002 Q8N9B8
84103 Q53FE4
2897 P39086
647589 E9PGG2
55636 Q9P2D1
84272 Q9BSR8
400891 Q6ZQY2
4803 P01138
7701 P52746
1356 P00450
80704 Q9BZV2
64072 Q9H251
80823 Q6PI77
152110 Q6ZWH5
80345 Q9H4T2
27122 Q9UBP4
5334 Q15111
388536 Q6PG37
10103 O60635
378949 P0DJD3
5322 P39877
8534 O43916
57026 Q96GD0
147658 Q76KX8
9723 O15041
27120 Q9UK85
399687 Q92614
9210 O95972
402569 A9QM74
254887 Q8IYP9
259215 Q5SQ64
26585 O60565
200424 O43151
388403 Q96QA6
155054 Q6IV72
6154 P61254
256297 Q7RTS3
11245 Q14439
51377 Q9Y5K5
6455 Q99961
353323 P59991
84188 Q8WVX9
51602 Q9Y2X3
1761 Q9Y5R6
23504 O15034
9445 Q9Y287
9144 O43760
282617 Q8IZI9
9455 Q9NSB8
4641 O00159
79791 Q5XUX0
140699 Q9H579
57620 Q9P246
646 Q01954
84316 Q9BRA0
11083 Q9BTC0
729440 Q9Y6R9
344558 Q8TEJ3
170370 A6NMN3
81037 Q96KA5
80975 Q9H3S3
7638 Q9UK13
55765 Q3KP66
8703 O60512
79047 Q96SI1
10383 P68371
150771 Q6GPH6
50940 Q9HCR9
30817 Q9UHX3
653656 A6NDZ8
249 P05186
255758 Q8WW35
10388 Q9BX26
57333 Q96D15
256148 Q8NGB4
3232 P31249
57693 Q96PQ6
7101 Q9Y466
390443 P60153
1152 P12277
10519 Q99828
3556 Q9NPH3
100289462 O15263
256643 A2AJT9
11189 Q5SZQ8
57480 Q9ULL1
50488 Q8N4C8
9120 O15403
26528 Q96EP5
147015 Q6UX07
80031 Q8NFY4
4298 Q03111
6560 Q9UP95
201181 Q66K41
677 Q07352
83637 Q8NF64
55613 Q96EF0
7629 P36508
6790 O14965
390066 Q9H346
130749 Q8IVL8
256586 Q8IV50
92342 O95568
389158 A0PG75
10376 P68363
6324 Q07699
1415 P43320
9420 O75881
9444 Q96PU8
390084 P0C7T3
85236 O60814
113115 Q6P444
9143 O43761
2158 P00740
722 P04003
54836 Q5W0U4
5239 Q15124
9113 O95835
147945 Q96MN2
161 O94973
4851 P46531
1840 Q86Y01
6511 P48664
91355 A4QPB2
79811 Q9NWH9
4113 O15479
2488 P01225
1133 P08912
79442 Q9BYS8
4109 P43363
6288 P0DJI8
81875 Q9H9L3
645027 A8MZ36
56910 Q9NQZ5
4174 P33992
203100 P83105
10351 O94911
4176 P33993
8289 O14497
29985 Q9BRY0
27295 Q53GG5
163059 Q8N7K0
57007 P25106
201562 Q6Y1H2
254228 Q8N5C1
100128327 Q5T215
121274 Q96N77
10449 P42765
9951 Q9Y661
517 Q06055
163590 Q8NFQ8
245802 Q96DS6
10087 Q9Y5P4
3313 P38646
55888 Q9P0L1
27351 Q6ICB0
5607 Q13163
54714 Q9NQW8
51247 Q9BPZ3
83692 Q8TCZ2
1019 P11802
79831 Q8N371
3755 Q9UIX4
10753 O14815
91010 Q8IVF7
55466 Q8WW22
6774 P40763
55333 P57105
388561 Q86XN6
3908 P24043
127281 Q8TBF2
5531 P60510
9027 Q9UHE5
92370 Q8TE99
11214 Q12802
283159 Q8WZ84
23338 Q9NQC1
100287144 C9JJH3
346171 Q9NU63
65080 Q9H9J2
170370 A6NMN3
902 P51946
1496 P26232
53632 Q9UGI9
57659 Q9P1Z0
54798 Q6V1P9
56135 Q9H158
653509 Q8IWL2
653583 Q6NSJ2
80381 Q5ZPR3
5684 P25788
643664 P0C7Q6
30814 Q9NZK7
1302 P13942
5046 P29122
391003 Q5VWM3
149466 Q8IVY1
11336 O60645
220869 Q5JTY5
5970 Q04206
57763 Q9H9E1
245936 Q8N688
59349 Q53G59
9019 O95297
4808 Q02577
285848 Q8N8W4
10783 Q9HC98
85293 Q9BYR6
116835 Q96MM6
8326 O00144
5604 Q02750
85508 Q9NQ03
7482 Q93097
5184 P12955
55625 Q9NXF8
22829 Q8NFZ3
3854 P04259
10648 O95968
440021 Q701N4
9047 Q9NP31
4005 P25791
84915 Q5U5X8
1181 P51788
219537 A8MU46
388566 Q6ECI4
956 O75355
3355 P30939
5813 Q00577
84894 Q96FE5
81691 Q96IC2
28964 Q9Y2X7
78992 Q9BWQ6
5478 P62937
2037 O43491
29943 Q9ULC6
57684 Q9HCK0
50509 P25940
257 O95076
51171 Q9BPX1
5244 P21439
84929 Q8N539
29944 Q9UL41
10767 Q9Y450
5763 P20962
27300 Q6NX49
148113 Q8IUL8
91768 Q8TDN4
2359 P25089
51299 Q9NPD7
55698 Q96JH8
2835 P47775
10362 Q9P0W2
286676 Q86SU0
10231 Q14206
140885 P78324
53637 Q9H228
57484 Q9ULK6
29916 Q9Y5W9
4842 P29475
846 P41180
57626 Q9NR64
23122 O75122
100506127 A0A0U1RQW1
10434 O75608
119180 Q7Z4W2
6555 Q12908
9510 Q9UHI8
154288 Q587J8
29920 Q96C36
51147 Q9UNL4
26737 Q8NH94
7388 P07919
359948 Q7Z5L9
390157 Q8NGG5
79324 Q8NGK1
6666 O15370
127665 Q5T619
2191 Q12884
26229 O94766
92736 Q7RTS6
129138 Q6NXT1
10213 O00487
7365 P36537
376267 P59190
867 P22681
6801 O43815
160762 Q8NA47
54738 Q99581
7134 P63316
8065 Q93034
164 O43747
23041 Q7Z3U7
23066 O75155
57010 P57796
3751 Q9NZV8
84247 Q6ICC9
26047 Q9UHC6
90332 Q2M3D2
914 P06729
2925 P30550
2134 Q92935
79027 Q8N720
5775 P29074
8857 Q9Y6R7
118460 Q5RKV6
8502 Q99569
7137 P19429
441376 Q4LEZ3
8050 O00330
23621 P56817
37 P49748
6050 P13489
811 P27797
90407 Q96HV5
4636 Q02045
3669 Q96AZ6
51192 Q9UBR5
84924 Q969W8
3344 P32314
7385 P22695
5986 Q9Y644
389816 Q2I0M4
121214 Q8NEX9
407738 Q7Z5A9
54769 Q96HU8
5330 Q00722
4154 Q9NR56
63950 Q96SC8
80723 Q8TBE7
26039 O75177
2299 Q12951
11124 Q9UNN5
81858 Q9H0F6
245972 Q8N8Y2
9364 P51157
1674 P17661
5875 Q92696
81831 Q8NC67
7712 P51786
6678 P09486
8697 Q9UJX2
440836 A8MYP8
8883 Q13564
8322 Q9ULV1
80144 Q86XX4
7023 Q01664
2998 P54840
340784 A6NHT5
80227 Q9BRP4
28998 Q9BYD1
79683 Q8IZN3
54993 Q7Z7L9
158880 Q70EK9
124590 Q495M9
84617 Q9BUF5
5158 P35913
64344 Q9Y2N7
11061 O75829
5830 P50542
7625 Q16587
83998 Q9BYZ8
112703 Q6IPT2
3084 Q02297
9076 O95832
1047 O14967
84517 Q9BYD9
6464 P29353
171483 Q8IZU0
3234 P13378
1427 P22914
83884 Q9BXI2
29942 Q9UJV8
619208 Q4G0N7
128822 Q5W186
56112 Q9Y5H0
8115 P56279
10050 Q9Y2C5
23504 O15034
170850 Q8TAE7
90649 Q96H40
79692 Q6U7Q0
4435 Q99966
284611 Q5T8I3
4320 P24347
90141 Q9BUY7
23112 Q9UPQ9
79603 Q9HA82
27302 O95393
165545 Q8TE96
3005 P07305
